ID;UM_NAMES
1096;Охотничья ул.
1097;ул. Охотный Ряд
1098;Охтинский пр.
1099;Охтинская ул.
1100;Очаковская ул.
1101;Б. Очаковская ул.
1102;М. Очаковская ул.
1103;1-й Очаковский пер.
1104;2-й Очаковский пер.
1105;3-й Очаковский пер.
1106;4-й Очаковский пер.
1107;5-й Очаковский пер.
1108;Очаковское ш.
1109;Павелецкая наб.
1110;1-й Павелецкий пр.
1111;2-й Павелецкий пр.
1112;3-й Павелецкий пр.
1113;ул. Академика Павлова
1114;Павловская ул.
1115;1-й Павловский пер.
1116;2-й Павловский пер.
1117;3-й Павловский пер.
1118;1-я Павлоградская ул.
1119;2-я Павлоградская ул.
1120;3-я Павлоградская ул.
1121;4-я Павлоградская ул.
1122;Пакгаузное ш.
1123;М. Палашёвский пер.
1124;Палехская ул.
1125;ул. Палиха
1126;Палочный пер.
1127;ул. Улофа Пальме
1128;Панкратьевский пер.
1129;Пантелеевский пер.
1130;Пантелеевская ул.
1131;Панфиловский просп.
1132;ул. Панфёрова
1133;ул. Панфилова
1134;ул. Панфилова
1135;Панфиловский пер.
1136;ул. Папанина
1137;ул. Паперника
1138;Парковая ул.
1139;Парковая ул.
1140;1-я Парковая ул.
1141;2-я Парковая ул.
1142;3-я Парковая ул.
1143;4-я Парковая ул.
1144;5-я Парковая ул.
1145;6-я Парковая ул.
1146;7-я Парковая ул.
1147;8-я Парковая ул.
1148;9-я Парковая ул.
1149;10-я Парковая ул.
1150;11-я Парковая ул.
1151;12-я Парковая ул.
1152;13-я Парковая ул.
1153;14-я Парковая ул.
1154;15-я Парковая ул.
1155;16-я Парковая ул.
1156;Паромная ул.
1157;Партизанская ул.
1158;Партийный пер.
1159;Парусный пр.
1160;ул. Паршина
1161;Пасечная ул.
1162;ул. Потылиха
1163;ул. Паустовского
1164;Педагогическая ул.
1165;Пекуновский туп.
1166;ул. Мичуринский Проспект, Олимпийская Деревня
1167;1-й Пенягинский пр.
1168;2-й Пенягинский пр.
1169;Пенягинская ул.
1170;ул. 1 Мая
1171;аллея Первой Маёвки
1172;Первомайская аллея
1173;Первомайская ул.
1174;Первомайская ул.
1175;Первомайская ул.
1176;Верх. Первомайская ул.
1177;Нижн. Первомайская ул.
1178;Ср. Первомайская ул.
1179;Первомайский пр.
1180;Н. Переведеновская ул.
1181;Переведеновский пер.
1182;Перекопская ул.
1183;ул. Перерва
1184;Перервинский бульв.
1185;Пересветов пер.
1186;Б. Переяславская ул.
1187;М. Переяславская ул.
1188;Ср. Переяславская ул.
1189;Переяславский пер.
1190;Пермская ул.
1191;1-й пр. Перова Поля
1192;2-й пр. Перова Поля
1193;3-й пр. Перова Поля
1194;4-й пр. Перова Поля
1195;Перовская ул.
1196;Перовский пр.
1197;Перовское ш.
1198;Перуновский пер.
1199;Песочная аллея
1200;Песочный пер.
1201;ул. Пестеля
1202;Пестовский пер.
1203;Песчаная пл.
1204;Песчаная ул.
1205;3-я Песчаная ул.
1206;ул. Песчаный Карьер
1207;Песчаный пер.
1208;М. Песчаный пер.
1209;пл. Академика Петрова
1210;Петроверигский пер.
1211;ул. Петровка
1212;ул. Академика Петровского
1213;пл. Петровские Ворота
1214;ул. Петровские Линии
1215;Петровский бульв.
1216;Петровско-Разумовская аллея
1217;Петровско-Разумовский пр.
1218;Ст. Петровско-Разумовский пр.
1219;Петрозаводская ул.
1220;Петропавловский пер.
1221;ул. Василия Петушкова
